Time,Open,High,Low,Close,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2007-08-03 11:00:00+00:00,1.36925,1.36965,1.36895,1.3693,1.3693149999999998,1.369275,1.36994375,0,0,0,1,0,1,1.36815,0,1,1,0,0,0,1.36835,0.0,2007-08-03 11:00:00+00:00,1.369525,False,True,0,0,0.0010000000000000009,0,0,0,0,0,0,3.65156743571461e-05,1
2007-08-03 12:00:00+00:00,1.3693,1.372325,1.369225,1.370825,1.369695,1.3700625,1.3700145833333333,0,0,1,0,0,0,1.36815,0,1,1,0,0,0,1.36835,0.0,2007-08-03 12:00:00+00:00,1.372325,False,False,0,0,0.0011571428571428724,0,0,0,0,0,0,0.0011130880214965863,1
2007-08-03 13:00:00+00:00,1.370825,1.37515,1.370825,1.37455,1.3706749999999999,1.3726875,1.3703750000000001,1,0,0,0,1,0,1.37455,1,0,0,0,0,0,1.36835,0.0,2007-08-03 13:00:00+00:00,1.372325,False,False,0,0,0.0014053571428571665,0,0,0,0,0,0,0.0027136564483079273,1
2007-08-03 14:00:00+00:00,1.37455,1.377925,1.37385,1.376625,1.37211,1.3755875,1.3709125,1,0,0,0,1,0,1.37515,1,0,0,0,0,0,1.36835,0.0,2007-08-03 14:00:00+00:00,1.372325,False,False,0,0,0.0015928571428571736,0,0,0,0,0,0,0.0015084466771153712,1
2007-08-03 15:00:00+00:00,1.376625,1.3791,1.376475,1.37845,1.37395,1.3775374999999999,1.3715729166666666,1,0,0,0,1,0,1.37515,1,0,0,0,0,0,1.36835,0.0,2007-08-03 15:00:00+00:00,1.372325,False,False,0,0,0.0017428571428571888,0,0,0,0,0,0,0.0013248280115291627,1
2007-08-03 16:00:00+00:00,1.37845,1.379375,1.378125,1.378525,1.3757949999999999,1.3784874999999999,1.3722312499999998,1,0,0,0,1,0,1.37515,1,0,0,0,0,0,1.36835,0.0,2007-08-03 16:00:00+00:00,1.372325,False,False,0,0,0.0017982142857143296,0,0,0,0,0,0,5.44074574623557e-05,1
2007-08-03 17:00:00+00:00,1.378525,1.378725,1.378125,1.378675,1.377365,1.3786,1.3729145833333334,1,0,0,0,1,0,1.37515,1,0,0,0,0,0,1.36835,0.0,2007-08-03 17:00:00+00:00,1.372325,False,False,0,0,0.0017857142857143269,0,0,0,0,0,0,0.0001088060352155987,1
2007-08-03 18:00:00+00:00,1.378675,1.380325,1.378525,1.380225,1.3785,1.37945,1.3737041666666665,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.36835,0.0,2007-08-03 18:00:00+00:00,1.372325,False,False,0,0,0.001848214285714324,0,0,0,0,0,0,0.0011236363500527855,1
2007-08-03 19:00:00+00:00,1.380225,1.38195,1.37815,1.3787,1.378915,1.3794625,1.37451875,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.36835,0.0,2007-08-03 19:00:00+00:00,1.372325,True,False,0,0,0.0020571428571429,0,0,0,0,0,0,-0.0011055031617846283,0
2007-08-03 20:00:00+00:00,1.3787,1.378875,1.3773,1.37735,1.378695,1.378025,1.3751604166666667,0,1,0,0,1,0,1.380225,1,0,0,0,0,0,1.36835,0.0,2007-08-03 20:00:00+00:00,1.378875,False,False,0,1,0.002096428571428618,0,0,0,0,0,0,-0.0009796630017384312,0
2007-08-05 21:15:00+00:00,1.3806,1.3836,1.38025,1.38345,1.37968,1.3804,1.3763270833333332,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.36835,0.0,2007-08-05 21:15:00+00:00,1.3836,False,False,1,0,0.0023714285714286115,0,0,0,0,0,0,0.004419016173992834,1
2007-08-05 22:00:00+00:00,1.38345,1.383875,1.38135,1.3817,1.3802850000000002,1.382575,1.3773645833333334,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.36835,0.0,2007-08-05 22:00:00+00:00,1.3836,True,False,0,0,0.0024303571428571724,0,0,0,0,0,0,-0.001265754287213798,0
2007-08-05 23:00:00+00:00,1.3817,1.383,1.38145,1.3819,1.38062,1.3818,1.3784145833333332,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.36835,0.0,2007-08-05 23:00:00+00:00,1.383,False,True,0,0,0.002475000000000021,0,0,0,0,1,0,0.0001447387468150328,1
2007-08-06 00:00:00+00:00,1.3819,1.3821,1.38075,1.3811,1.3811,1.3815,1.3792708333333332,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.383875,1.0,2007-08-06 00:00:00+00:00,1.383,False,False,0,0,0.0025375000000000337,1,0,0,0,0,0,-0.0005790807255559011,0
2007-08-06 01:00:00+00:00,1.3811,1.38195,1.381025,1.38115,1.38186,1.381125,1.3798208333333335,0,1,0,0,1,0,1.380225,1,0,0,0,0,0,1.383875,0.0,2007-08-06 01:00:00+00:00,1.383,False,True,0,0,0.0025535714285714567,0,0,0,0,1,0,3.6202371259283634e-05,1
2007-08-06 02:00:00+00:00,1.38115,1.38125,1.380725,1.380875,1.381345,1.3810125000000002,1.3801750000000002,0,1,0,0,1,0,1.380225,1,0,0,0,0,0,1.383875,0.0,2007-08-06 02:00:00+00:00,1.383,False,False,0,1,0.0023696428571428857,0,0,0,0,0,0,-0.00019912926270304057,0
2007-08-06 03:00:00+00:00,1.380875,1.381725,1.38085,1.381575,1.38132,1.3812250000000001,1.3804354166666668,0,1,0,0,1,0,1.380225,1,0,0,0,0,0,1.383875,0.0,2007-08-06 03:00:00+00:00,1.381725,False,False,0,0,0.0021232142857143177,0,0,0,0,0,0,0.0005067965139512518,1
2007-08-06 04:00:00+00:00,1.381575,1.38185,1.3812,1.38155,1.38125,1.3815625,1.3806875000000003,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.383875,0.0,2007-08-06 04:00:00+00:00,1.381725,True,False,0,0,0.0018785714285714597,0,0,0,0,0,0,-1.809545351774773e-05,0
2007-08-06 05:00:00+00:00,1.38155,1.381825,1.38085,1.381225,1.381275,1.3813875,1.3808999999999998,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.383875,0.0,2007-08-06 05:00:00+00:00,1.381825,False,False,0,0,0.0017607142857143218,0,0,0,0,0,0,-0.00023527069812004852,0
2007-08-06 06:00:00+00:00,1.381225,1.383925,1.380925,1.383125,1.3816700000000002,1.382175,1.3811416666666665,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.383875,0.0,2007-08-06 06:00:00+00:00,1.383925,False,False,1,0,0.0018857142857143319,0,0,0,0,0,0,0.00137464525056116,1
2007-08-06 07:00:00+00:00,1.383125,1.38355,1.38085,1.38145,1.381785,1.3822875,1.3813708333333334,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.383875,0.0,2007-08-06 07:00:00+00:00,1.383925,True,False,0,0,0.002035714285714347,0,0,0,0,0,0,-0.001211759641144609,0
2007-08-06 08:00:00+00:00,1.38145,1.383125,1.38135,1.382425,1.381955,1.3819375,1.38179375,0,1,0,0,1,0,1.380225,1,0,0,0,0,0,1.383925,1.0,2007-08-06 08:00:00+00:00,1.383125,False,True,0,0,0.002033928571428621,1,0,0,0,1,0,0.0007055312128400466,1
2007-08-06 09:00:00+00:00,1.382425,1.38275,1.381725,1.381825,1.38201,1.382125,1.3816583333333334,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.383925,0.0,2007-08-06 09:00:00+00:00,1.38275,True,False,0,0,0.0018357142857143214,0,0,0,0,0,0,-0.0004341141426591018,0
2007-08-06 10:00:00+00:00,1.381825,1.38245,1.379225,1.379425,1.38165,1.380625,1.38146875,0,1,0,0,0,0,1.380225,1,0,0,0,0,0,1.383925,0.0,2007-08-06 10:00:00+00:00,1.38245,False,False,0,0,0.0019535714285714594,0,0,0,0,0,0,-0.0017383435794425714,0
2007-08-06 11:00:00+00:00,1.379425,1.38215,1.379425,1.38185,1.381395,1.3806375,1.3814645833333332,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.383925,0.0,2007-08-06 11:00:00+00:00,1.38215,False,False,0,0,0.001701785714285761,0,0,0,0,0,0,0.0017564354317772476,1
2007-08-06 12:00:00+00:00,1.38185,1.382725,1.381325,1.381825,1.38147,1.3818375,1.381525,0,0,1,0,0,0,1.380225,1,0,0,0,0,0,1.379225,2.0,2007-08-06 12:00:00+00:00,1.38215,True,False,0,0,0.0016214285714286308,0,0,1,0,0,1,-1.8091852334741404e-05,0
2007-08-06 13:00:00+00:00,1.381825,1.38195,1.37975,1.380175,1.38102,1.381,1.38144375,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.379225,0.0,2007-08-06 13:00:00+00:00,1.38195,False,False,0,0,0.001667857142857205,0,0,0,0,0,0,-0.0011947865288077534,0
2007-08-06 14:00:00+00:00,1.380175,1.38145,1.379075,1.37955,1.380565,1.3798625,1.3813333333333333,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.379225,0.0,2007-08-06 14:00:00+00:00,1.38195,False,False,0,0,0.0017410714285714787,0,0,0,0,0,0,-0.0004529436887263127,0
2007-08-06 15:00:00+00:00,1.37955,1.379775,1.378625,1.37885,1.38045,1.3792,1.38110625,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.379225,0.0,2007-08-06 15:00:00+00:00,1.38195,False,False,0,0,0.0017571428571429015,0,0,0,0,0,0,-0.0005075406141434537,0
2007-08-06 16:00:00+00:00,1.37885,1.37965,1.37825,1.37885,1.3798499999999998,1.37885,1.38088125,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.379225,0.0,2007-08-06 16:00:00+00:00,1.38195,False,False,0,0,0.0018196428571428985,0,0,0,0,0,0,0.0,0
2007-08-06 17:00:00+00:00,1.37885,1.37935,1.378675,1.379025,1.37929,1.3789375,1.3806979166666666,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.379225,0.0,2007-08-06 17:00:00+00:00,1.37935,False,False,0,0,0.00180535714285717,0,0,0,0,0,0,0.00012690930534186418,1
2007-08-06 18:00:00+00:00,1.379025,1.379925,1.379025,1.379875,1.3792300000000002,1.3794499999999998,1.3804270833333332,0,0,1,0,0,1,1.380225,1,0,0,0,0,0,1.37825,2.0,2007-08-06 18:00:00+00:00,1.37935,False,False,0,0,0.0018232142857143188,0,0,1,0,0,0,0.0006161876305009744,1
2007-08-06 19:00:00+00:00,1.379875,1.380625,1.37805,1.378325,1.378985,1.3791,1.3801666666666668,0,0,1,0,0,1,1.380225,1,0,0,0,0,0,1.37825,0.0,2007-08-06 19:00:00+00:00,1.380625,False,False,0,1,0.0019375000000000206,0,0,0,0,0,0,-0.0011239215163245733,0
2007-08-06 20:00:00+00:00,1.378325,1.379475,1.378225,1.37935,1.3790850000000001,1.3788375,1.3799104166666665,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.37825,0.0,2007-08-06 20:00:00+00:00,1.380625,False,True,0,0,0.0018125000000000105,0,0,0,0,0,0,0.0007433798741348413,1
2007-08-06 21:15:00+00:00,1.3795,1.37955,1.37855,1.3795,1.3792149999999999,1.379425,1.3797166666666667,0,0,1,0,0,1,1.380225,1,0,0,0,0,0,1.37805,2.0,2007-08-06 21:15:00+00:00,1.37955,False,False,0,0,0.0016910714285714365,0,0,1,0,0,0,0.00010874096101463342,1
2007-08-06 22:00:00+00:00,1.3795,1.38015,1.37935,1.37955,1.3793199999999999,1.3795250000000001,1.3797270833333333,0,0,1,0,0,1,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-06 22:00:00+00:00,1.37955,False,False,0,0,0.0016214285714285831,0,0,0,0,0,0,3.624435947554438e-05,1
2007-08-06 23:00:00+00:00,1.37955,1.381625,1.37955,1.38115,1.379575,1.38035,1.3796687500000002,0,0,1,0,0,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-06 23:00:00+00:00,1.37955,False,False,1,0,0.0016964285714285987,0,0,0,0,0,0,0.001159126438326062,1
2007-08-07 00:00:00+00:00,1.38115,1.38125,1.380475,1.38105,1.3801200000000002,1.3811,1.3796041666666667,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 00:00:00+00:00,1.37955,True,False,0,0,0.00152142857142861,0,0,0,0,0,0,-7.240605317772157e-05,0
2007-08-07 01:00:00+00:00,1.38105,1.38135,1.37965,1.38045,1.38034,1.38075,1.3796270833333333,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 01:00:00+00:00,1.38135,False,False,0,0,0.0014482142857143204,0,0,0,0,0,0,-0.0004345464489890759,0
2007-08-07 02:00:00+00:00,1.38045,1.380675,1.37985,1.380225,1.380485,1.3803375,1.3796833333333334,0,1,0,0,1,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 02:00:00+00:00,1.38135,False,False,0,0,0.0014071428571428926,0,0,0,0,0,0,-0.00016300361360760152,0
2007-08-07 03:00:00+00:00,1.380225,1.38085,1.3802,1.3807,1.3807150000000001,1.3804625000000001,1.3798375,0,1,0,0,1,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 03:00:00+00:00,1.38085,False,False,0,0,0.0012964285714285953,0,0,0,0,0,0,0.0003440875827388188,1
2007-08-07 04:00:00+00:00,1.3807,1.38105,1.380525,1.380725,1.38063,1.3807125,1.37999375,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 04:00:00+00:00,1.38085,False,False,0,0,0.0011642857142857446,0,0,0,0,0,0,1.8106593516495437e-05,1
2007-08-07 05:00:00+00:00,1.380725,1.380875,1.37995,1.38025,1.38047,1.3804875,1.3800958333333335,1,0,0,0,1,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 05:00:00+00:00,1.380875,False,False,0,0,0.0011482142857143218,0,0,0,0,0,0,-0.0003440813514691946,0
2007-08-07 06:00:00+00:00,1.38025,1.381075,1.379525,1.38005,1.38039,1.38015,1.3801104166666667,0,1,0,0,1,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 06:00:00+00:00,1.380875,False,False,0,0,0.0011589285714286143,0,0,0,0,0,0,-0.00014491178520445287,0
2007-08-07 07:00:00+00:00,1.38005,1.38075,1.37895,1.38045,1.3804349999999999,1.38025,1.3802875,0,1,0,0,0,0,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 07:00:00+00:00,1.380875,False,True,0,0,0.0012392857142857602,0,0,0,0,1,0,0.00028980257402600905,1
2007-08-07 08:00:00+00:00,1.38045,1.380625,1.37845,1.37885,1.3800649999999999,1.3796499999999998,1.3802458333333334,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 08:00:00+00:00,1.380875,False,False,0,0,0.0013303571428571828,0,0,0,0,0,0,-0.0011597145503026282,0
2007-08-07 09:00:00+00:00,1.37885,1.38015,1.37865,1.37995,1.37991,1.3794,1.3802833333333335,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.37805,0.0,2007-08-07 09:00:00+00:00,1.380875,False,True,0,0,0.001253571428571473,0,0,0,0,0,0,0.0007974482081290367,1
2007-08-07 10:00:00+00:00,1.37995,1.38005,1.378825,1.37885,1.37963,1.3794,1.380225,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.37845,2.0,2007-08-07 10:00:00+00:00,1.38005,True,False,0,0,0.0012517857142857627,0,0,1,0,0,1,-0.0007974482081290021,0
2007-08-07 11:00:00+00:00,1.37885,1.37915,1.378225,1.37885,1.37939,1.37885,1.3800333333333334,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.37845,0.0,2007-08-07 11:00:00+00:00,1.37915,False,False,0,0,0.0012464285714286166,0,0,0,0,0,0,0.0,0
2007-08-07 12:00:00+00:00,1.37885,1.37975,1.37785,1.378025,1.378905,1.3784375,1.37978125,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.37845,0.0,2007-08-07 12:00:00+00:00,1.37915,False,False,0,0,0.0013250000000000523,0,0,0,0,0,0,-0.0005985037585139907,0
2007-08-07 13:00:00+00:00,1.378025,1.378375,1.375425,1.376925,1.37852,1.377475,1.3794875,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.37845,0.0,2007-08-07 13:00:00+00:00,1.37915,False,False,0,0,0.0013875000000000495,0,0,0,0,0,0,-0.00079856262977994,0
2007-08-07 14:00:00+00:00,1.376925,1.377425,1.37585,1.37645,1.37782,1.3766875,1.3791729166666666,0,0,0,1,0,1,1.380225,1,0,0,0,0,0,1.37845,0.0,2007-08-07 14:00:00+00:00,1.37915,False,False,0,0,0.0014446428571428843,0,0,0,0,0,0,-0.00034503110162050995,0
2007-08-07 15:00:00+00:00,1.37645,1.37655,1.37385,1.374625,1.376975,1.3755375,1.3786666666666667,0,0,0,1,0,1,1.374625,0,1,1,1,0,1,1.37845,0.0,2007-08-07 15:00:00+00:00,1.37915,False,False,0,0,0.001516071428571448,0,0,0,0,0,0,-0.0013267542816599,0
2007-08-07 16:00:00+00:00,1.374625,1.375425,1.373725,1.374125,1.37603,1.3743750000000001,1.3781166666666669,0,0,0,1,0,1,1.37655,0,1,1,0,0,0,1.37845,0.0,2007-08-07 16:00:00+00:00,1.37915,False,False,0,0,0.0015785714285714292,0,0,0,0,0,0,-0.00036380173207063384,0
2007-08-07 17:00:00+00:00,1.374125,1.375225,1.37365,1.37485,1.375395,1.3744874999999999,1.3776666666666666,0,0,0,1,0,1,1.37655,0,1,1,0,0,0,1.37845,0.0,2007-08-07 17:00:00+00:00,1.375225,False,False,0,0,0.0016446428571428623,0,0,0,0,0,0,0.000527469341706734,1
2007-08-07 18:00:00+00:00,1.37485,1.377275,1.37365,1.37605,1.37522,1.3754499999999998,1.3773333333333333,0,0,1,0,0,1,1.37655,0,1,1,0,0,0,1.37845,0.0,2007-08-07 18:00:00+00:00,1.375225,False,False,0,0,0.0018660714285714253,0,0,0,0,0,0,0.0008724418016763143,1
2007-08-07 19:00:00+00:00,1.37605,1.3772,1.374425,1.37485,1.3748999999999998,1.3754499999999998,1.3768666666666667,0,0,1,0,0,1,1.37655,0,1,1,0,0,0,1.37365,2.0,2007-08-07 19:00:00+00:00,1.375225,True,False,0,0,0.001998214285714276,0,0,1,0,0,1,-0.0008724418016762296,0
2007-08-07 20:00:00+00:00,1.37485,1.37505,1.3736,1.37365,1.374705,1.37425,1.3764333333333332,0,0,0,1,0,1,1.37655,0,1,1,0,0,0,1.37365,0.0,2007-08-07 20:00:00+00:00,1.37505,False,False,0,1,0.0019910714285714193,0,0,0,0,0,0,-0.0008732036210648484,0
2007-08-07 21:15:00+00:00,1.373975,1.37455,1.373675,1.37435,1.37475,1.374,1.3759666666666666,0,0,0,1,0,1,1.37655,0,1,1,0,0,0,1.37365,0.0,2007-08-07 21:15:00+00:00,1.37505,False,True,0,0,0.0019267857142856964,0,0,0,0,0,0,0.0005094614375113074,1
2007-08-07 22:00:00+00:00,1.37435,1.37445,1.37395,1.37405,1.37459,1.3742,1.3755666666666666,0,0,0,1,0,1,1.37655,0,1,1,0,0,0,1.3736,2.0,2007-08-07 22:00:00+00:00,1.37445,True,False,0,0,0.0018071428571428325,0,0,1,0,0,1,-0.00021830883509780017,0
2007-08-07 23:00:00+00:00,1.37405,1.37565,1.37395,1.3754,1.3744599999999998,1.374725,1.3752791666666664,0,0,1,0,0,1,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-07 23:00:00+00:00,1.37445,False,False,0,0,0.0018214285714285453,0,0,0,0,0,0,0.0009820146636524056,1
2007-08-08 00:00:00+00:00,1.3754,1.375725,1.375025,1.37525,1.37454,1.3753250000000001,1.3750479166666667,0,0,1,0,0,0,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-08 00:00:00+00:00,1.37445,True,False,0,0,0.0017839285714285533,0,0,0,0,0,1,-0.00010906513016823432,0
2007-08-08 01:00:00+00:00,1.37525,1.375525,1.37455,1.375325,1.3748749999999998,1.3752875,1.3749145833333334,0,0,1,0,0,0,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-08 01:00:00+00:00,1.375525,False,True,0,0,0.0017874999999999894,0,0,0,0,0,0,5.453405198426237e-05,1
2007-08-08 02:00:00+00:00,1.375325,1.37575,1.375125,1.375725,1.37515,1.375525,1.3748541666666665,1,0,0,0,1,0,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-08 02:00:00+00:00,1.37575,False,False,1,0,0.001696428571428567,0,0,0,0,0,0,0.00029079806097222216,1
2007-08-08 03:00:00+00:00,1.375725,1.37585,1.374825,1.37505,1.3753499999999999,1.3753875,1.3748895833333332,1,0,0,0,1,0,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-08 03:00:00+00:00,1.37585,False,False,0,0,0.0015589285714285703,0,0,0,0,0,0,-0.000490770792629837,0
2007-08-08 04:00:00+00:00,1.37505,1.375425,1.374525,1.374975,1.3752650000000002,1.3750125,1.374960416666667,0,1,0,0,1,0,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-08 04:00:00+00:00,1.37585,False,False,0,0,0.0015107142857142858,0,0,0,0,0,0,-5.454495869574202e-05,0
2007-08-08 05:00:00+00:00,1.374975,1.375275,1.37405,1.3747,1.3751550000000001,1.3748375,1.3749479166666667,0,1,0,0,0,0,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-08 05:00:00+00:00,1.37585,False,False,0,0,0.0014053571428571507,0,0,0,0,0,0,-0.0002000236398243067,0
2007-08-08 06:00:00+00:00,1.3747,1.374925,1.37215,1.373125,1.3747150000000001,1.3739124999999999,1.3747041666666666,0,1,0,0,0,0,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-08 06:00:00+00:00,1.37585,False,False,0,1,0.0014821428571428763,0,0,0,0,0,0,-0.0011463613384997374,0
2007-08-08 07:00:00+00:00,1.373125,1.37485,1.372325,1.374425,1.374455,1.373775,1.3746687499999999,0,0,0,1,0,1,1.37655,0,1,1,0,0,0,1.3736,0.0,2007-08-08 07:00:00+00:00,1.37585,False,True,0,0,0.0015500000000000197,0,0,0,0,0,0,0.0009462976812143285,1
2007-08-08 08:00:00+00:00,1.374425,1.375425,1.374325,1.374825,1.37441,1.374625,1.3747666666666667,0,0,1,0,0,1,1.37655,0,1,1,0,0,0,1.37215,2.0,2007-08-08 08:00:00+00:00,1.375425,False,False,0,0,0.001369642857142869,0,0,1,0,0,0,0.00029098845344908687,1
2007-08-08 09:00:00+00:00,1.374825,1.37645,1.374525,1.3758,1.374575,1.3753125,1.3748875,0,0,1,0,0,0,1.37655,0,1,1,0,0,0,1.37215,0.0,2007-08-08 09:00:00+00:00,1.375425,False,False,0,0,0.001308928571428582,0,0,0,0,0,0,0.0007089298183755455,1
2007-08-08 10:00:00+00:00,1.3758,1.377375,1.375725,1.37725,1.375085,1.376525,1.3751541666666667,0,0,1,0,0,0,1.37655,0,1,1,0,0,0,1.37215,0.0,2007-08-08 10:00:00+00:00,1.375425,False,False,0,0,0.0013232142857142787,0,0,0,0,0,0,0.0010533772609123328,1
2007-08-08 11:00:00+00:00,1.37725,1.37795,1.37645,1.377375,1.375935,1.3773125,1.37531875,1,0,0,0,1,0,1.37655,0,1,1,0,0,0,1.37215,0.0,2007-08-08 11:00:00+00:00,1.375425,False,False,0,0,0.0013660714285714329,0,0,0,0,0,0,9.07564551150204e-05,1
2007-08-08 12:00:00+00:00,1.377375,1.38095,1.37735,1.380275,1.3771049999999998,1.378825,1.3757374999999998,1,0,0,0,1,0,1.37655,0,1,1,0,0,0,1.37215,0.0,2007-08-08 12:00:00+00:00,1.375425,False,False,0,0,0.0015874999999999956,0,0,0,0,0,0,0.0021032408529304187,1
2007-08-08 13:00:00+00:00,1.380275,1.382575,1.38005,1.381925,1.3785250000000002,1.3811,1.3762875,1,0,0,0,1,0,1.381925,1,0,0,0,0,0,1.37215,0.0,2007-08-08 13:00:00+00:00,1.375425,False,False,1,0,0.0016464285714285726,0,0,0,0,0,0,0.0011947000190103195,1
2007-08-08 14:00:00+00:00,1.381925,1.38195,1.380225,1.38175,1.3797150000000002,1.3818375,1.3767895833333335,1,0,0,0,1,0,1.382575,1,0,0,0,0,0,1.37215,0.0,2007-08-08 14:00:00+00:00,1.375425,True,False,0,0,0.0017196428571428462,0,0,0,0,0,0,-0.00012664296650940324,0
2007-08-08 15:00:00+00:00,1.38175,1.38175,1.380625,1.380775,1.3804200000000002,1.3812625,1.3772666666666666,1,0,0,0,1,0,1.382575,1,0,0,0,0,0,1.382575,1.0,2007-08-08 15:00:00+00:00,1.38175,False,False,0,0,0.0017303571428571227,1,0,0,0,0,0,-0.0007058759942325202,0
2007-08-08 16:00:00+00:00,1.380775,1.381075,1.37955,1.38085,1.3811149999999999,1.3808125,1.37775625,0,1,0,0,1,0,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-08 16:00:00+00:00,1.38175,False,True,0,0,0.00179464285714283,0,0,0,0,1,0,5.4315846661421884e-05,1
2007-08-08 17:00:00+00:00,1.38085,1.38085,1.379575,1.38015,1.38109,1.3805,1.3782104166666667,0,1,0,0,1,0,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-08 17:00:00+00:00,1.38175,False,False,0,0,0.001812499999999963,0,0,0,0,0,0,-0.0005070626693213536,0
2007-08-08 18:00:00+00:00,1.38015,1.380725,1.379625,1.379775,1.38066,1.3799625,1.3787645833333333,0,1,0,0,1,0,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-08 18:00:00+00:00,1.38175,False,False,0,0,0.0018267857142856756,0,0,0,0,0,0,-0.00027174651652329604,0
2007-08-08 19:00:00+00:00,1.379775,1.380825,1.37925,1.37955,1.38022,1.3796625,1.3791916666666666,0,1,0,0,1,0,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-08 19:00:00+00:00,1.38175,False,False,0,0,0.001851785714285665,0,0,0,0,0,0,-0.00016308336314033915,0
2007-08-08 20:00:00+00:00,1.37955,1.379925,1.37915,1.379875,1.38004,1.3797125000000001,1.3796125000000001,0,1,0,0,1,0,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-08 20:00:00+00:00,1.38175,False,True,0,0,0.001708928571428522,0,0,0,0,1,0,0.00023555632169946136,1
2007-08-08 21:15:00+00:00,1.3798,1.3798,1.3793,1.3795,1.37977,1.3796875,1.3799208333333333,0,0,0,1,0,1,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-08 21:15:00+00:00,1.38175,False,False,0,1,0.001569642857142815,0,0,0,0,0,0,-0.0002718006811750223,0
2007-08-08 22:00:00+00:00,1.3795,1.380275,1.37925,1.38015,1.37977,1.3798249999999999,1.3801625,0,0,1,0,0,1,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-08 22:00:00+00:00,1.380275,False,False,0,0,0.001564285714285669,0,0,0,0,0,0,0.00047107423913917914,1
2007-08-08 23:00:00+00:00,1.38015,1.3802,1.379775,1.38015,1.379845,1.38015,1.3803937499999999,0,0,1,0,0,1,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-08 23:00:00+00:00,1.380275,False,False,0,0,0.0014571428571428235,0,0,0,0,0,0,0.0,0
2007-08-09 00:00:00+00:00,1.38015,1.3806,1.37985,1.38025,1.379985,1.3801999999999999,1.3803916666666665,0,0,1,0,0,1,1.382575,1,0,0,0,0,0,1.382575,0.0,2007-08-09 00:00:00+00:00,1.380275,False,False,0,0,0.0013928571428571163,0,0,0,0,0,0,7.245326767400844e-05,1
